lyrics,gender
baby night long baby night long baby night long roll baby like wagon wheel roll baby like wagon wheel roll baby know good feel roll baby roll night long roll baby roll night long roll baby roll night long baby baby baby baby baby baby night long night long,1
woahoah hmhmm runnin round runnin round runnin round throwin dirt cause know know know go round go round go round party cause know know know know dress karma perfume regret think bout expect come home tonight want attention want heart maybe hate think yeah want attention know start make sure gettin runnin round runnin round runnin round throwin dirt cause know know know baby right standin face face know ready know ready know know dress karma dress karma perfume regret yeah think bout think bout expect baby come home tonight want attention want heart maybe hate think yeah want attention know start start make sure gettin doin doin doin doin doin doin doin doin doin doin doin know dress karma perfume regret think bout expect come home tonight want attention want heart maybe hate think yeah want attention know start make sure gettin doin doin doin doin doin yeah want attention doin know start doin make sure gettin doin doin,1
want talk anymore afraid bite tongue everytime come cause blood mouth beat blood grind hand heart swear try power weeks hour slave grow taller brick wall go start hold breath come flex fake grin cause inside say twice breathe beat breathe want talk anymore afraid bite tongue everytime come cause blood mouth beat blood grind hand mouth earn right silence quiet discern time good judgment prove weight gold gonna wary start speak warm blood start boil see like pull teeth hear voice like chew foil want talk anymore afraid bite tongue everytime come cause blood mouth beat blood grind high fives better judgment say today gain gain twos fickle friend bring silent want talk anymore afraid bite tongue everytime come cause blood mouth beat blood grind,1
reef horsebackin drum kick snare shit shit fixin flare spit beat wrap ship shit streets bust shit tell need respect better chrome beretta waist line goin goin hear drop comin everybody block runnin block glock comin like fear biggie comin reason baller boys onions dewrag tie ride drrrooom know soldier comin come right hood sell somethin spit freeze flow tell somethin think hear soldier comin drrrooom know soldier comin better know soldier comin better soldier bat chain gats game rap name soldier streets heat lyric commercial,1
come design style awaken tell forgive forget weapons close hand see hatred weapon choose universal justice wave flag cover head cover wave flag cover head cover people wave flag cover head cover know know say praise jandamarra bunuba tribe build resistance strength pride say domination ancient clans protection people tribal land heal tunnel mother right hand heal tunnel spirit land precedent present time stand time wave flag cover head cover wave flag cover head cover people wave flag cover head cover people wave flag cover head cover say people wave flag wave wave flag people wave flag cover wave wave flag come design feel strong feel able community come alive load weapons table wave flag cover head cover people wave flag cover head cover people wave flag cover head cover people wave flag cover head cover say people wave flag wave wave flag people wave flag cover wave wave flag,1
money away good good okay money grab cash hand stash caviar daydream think football team money right hand stack money goody good bullshit highfidelity class travel think need lear money good money nuff money bredren bredren forget good time bodda change ways careful lose mind worship destine fall addictive watch selective bodda sell soul fear money come nuttin funny cyan mount zion nuff heart frien nevah remember dollah nevah remember dead hungah gwan like timah burn bridge cross ovah bwoy cyan today break tomorruh know life money money friend friend money bredren rush kill dollah money kill owna brodda powah money money powah cankah root evil ghetto youth beggah bodda bwoy suttin want trouble double paypah watch face lickle ting want place defend dollah cents bodda play life friend money good money nuff money money crime share fairly slice money root evil today rise surprise give away huhuh right absolutely right certainly right definitely right geezer cruise abruising yeah know drink time tell couldn number ask wasn come freely yell scream tell wasn come freely come heavy blow sort matter,1
follow trend follow like israelitis time want undisputed truth free level learn rise talk better usetlove brutha wanna right leave goin sideways brutha wanna mind moneyapolis little indians tryin steal stack groove later critics tell lack bowl like sugar smack brutha wanna wake morning drum roll ratatat outta track brushin teeth bathroom slender fine black mind moneyapolis royalty point milladvance videos dance minorities half truth simply biggest rhyme come come download ball curfew hurt substitutions school session wessons real renegade invite grenades grade brain raid rise lie raise days ways disguise craze gotcha status throw wall high tree catch wind band standin gotta knack overstandin accordin plan look cable wire bless child song play radio remember write groovin know nothin like say million different know,1
superstitious fear unknown leave believe ghost girl believe ghost haunt memory leave crazy believe ghost girl believe ghost swear seein shadow know feel temperature droppin chill bone yeah haunt memory leave crazy believe ghost girl believe ghost afraid scar follow haunt crazy hell believe ghost haunt haunt memory memory leave crazy crazy believe ghost girl believe ghost superstitious fear unknown leave baby believe ghost,1
alpine valley middle night string heavenbound flight pick strap guitar gonna angels slack heaven call bluesstringer home voodoo chile hold hand waitin brother welcome band good bluesstringin heavenfine singin playin heaven call bluesstringer home lord call bluesstringer home muddy lightnin playin blue tbone guitar little sims heaven call bluesstringer home lord call bluesstringer home lord call bluesstringer home heaven call bluesstringer home lord call bluesstringer home heaven call bluesstringer home call bluesstringer home home,1
good feel yeah feel good feel yeah good feel yeah feel good feel yeah doubt better leave runnin plan pull grab crab bucket president january like gossip like drink gotta word tongue roll stone want yeah brand spirit speak wake like talk like winner chest dealer taiwan wanna play mama know needle stack bugatti plus maybach feel asap good feel yeah feel good feel yeah good feel yeah feel good feel yeah mountain walk water power feel second strike platinum adrenaline give give option gotta witness heart fear sleep flow spark crown look jungle stronger hold gun pitcher mound straight game face game run crowd melee trick play genius understand good feel yeah feel good feel yeah good feel yeah feel good feel yeah,1
money world compare inside place owner world grow terror democracy think open wait wait long motion thing need yeah life know alright thing need yeahh know alright know sacrifice think live know years things child bear friend go run plant seed time untrue long world await time go unite live today tomorrow go fight stay fall divide place time tell world release decide world burn wall world fall apart see learn stick apart place go place call start lose open doors key hearts,1
stand clear blue morning cold dawn free cold tomorrow find dream remind endless road unwind leave leave believe grey wind blow leave know romance fake,1
killin killin wanna talk historians better readin book better word start city start kday start jive record start rap start source magazines start cedric seda start biggie doin album tookie williams bury cedar onetwentythree tellin history cause lyric commercial,1
live hype real ting yeah pull lexus like lick year know learn lesson need addressin boss bigger homie year older homie biddin young money write okay action say happen light verse blackin chasin women distraction right right riri right hate rapper especially feel hide discuss private try point tryin hate goofy especially dyin mention gotta eventually recipe know game sell separately swear epiphany cost shout come check enemies wanna friends enemies look life count count sure money right talk dun hype dun hype shit grant propaganda feel like juelz santana hangin phantom cold like alaska view classic outta like nasa bustin plastic gram poppin fuck chain heavy fee family play money summer material shouldn speak period story hear wasn hearin feel hide niggas silent try point tryin hate goofy especially dyin mention gotta gotta gonna eventually empathy fuck legacy know leave threat enemies wanna friends enemies look life count count sure money right talk dun hype dun hype,1
rover walk hike highways home reason good girl denver summer eye tender arm warm smile away thunder kiss away rain go away hear complain girl portland winter chill acourting october laugh away dark cloud away snow like yesterday road,1
fuck fuck hard tell perfect bitch hard tell perfect crib avantgarde shit jaw fuck fuck hard tell perfect crib hard tell perfect bitch avantgarde shit jaw yeah takin call think bout callin quit press tryin block bless talk tell miss think label need marketin switch hold switch flow roll rappers blow guess fuckin grammy snubbin walkin club homie money hear lookin yeah dummy yeah somebody body part yeah lyric commercial,1
shall heart away like master baptism know ways master acquire heart ablaze own heart break days free motel oregon ridge break hearts lifetime hell water bridge own heart saint martyr lovers forego forever commit martyr teach imam grow admit shall own heart,1
shoot high shoot high stop till tell shoot high know rainbow rafter climb time climb shoot high morning raise blind greet begin make mind shoot high shoot high stop till tell shoot high know rainbow rafter climb time climb shoot high,1
come long sorry go busy write songs long sorry go busy write songs worry cause band worry worry worry worry long sorry go busy write songs,1
casino vegas million dollars wall imagination workin overtime know know dancer schemer come foolproof plan workin inside getaway yeah getaway takin deep mexico turnin road place desperate desperado deep mexico go smooth sweet hurt countin money slide purse little slide purse tell bout lover know terrible mess take blame take money take bullet chest take bullet chest takin deep mexico turnin road place desperate desperado deep mexico,1
woop turn light woah woah share common rare high climb inside wall break hearts care cause deep think give know feel like heart attack kill swear cry cause know hurt fuck worst pain woah know woah hurt fuck worst pain time know smile time frown believe survive cause slowly break hold close lose afraid lose give reason stay fell deep think give know feel like heart attack kill swear cry cause know hurt fuck worst pain woah know woah hurt fuck worst pain hurt cause wanna leave wanna leave keep lose afraid lose give reason stay fell deep think give know feel like heart attack kill swear cry cause know hurt fuck worst pain woah know woah hurt fuck worst pain,1
taste probably world fall pull ebrake turn go fall know ones fault blind reason guess want change mind reach time lose want glass face go believe live hold breathe mistake like count disappoint want change mind reach time lose want young remember remember ask million time want change mind reach time want change mind reach time lose want,1
wake coat door stairs second floor stop squeaky wheel smile swine stun sight fear pleasantly begin good telescope hand service possibly propose lead proper butterfly suggest pack bag learn drive tuck shirt finally outside break scene machiavellian dandelion blissfully pluck bloom fresh mind premature ambition strike mood right mood right fresh mind fresh mind sound premature ambition strike mood right mood right stick mind stick mind sound premature ambition strike mood right mood right mood right mood right stick mind stick mind sound premature ambition strike mood right mood right mood right stick mind stick mind sound premature ambition strike mood right mood right mood right mood right stick mind stick mind sound premature ambition strike mood right mood right mood right seven seven,1
yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah house nice girl fine fuck night pay show pack song play know thug life life workload buzz right trap jump club right head right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah right yeah pretty women wanna slit wrist pretty women wanna bitch pretty women want couple kid lyric commercial,1
rain shower judgment deal offer cover away life style unfortunately purity dutty livity evil quickly good today note know shout drop wise tread zion unfortunately purity dutty livity evil quickly strong today note know shout drop wise tread zion face cyaah heart place nuffy walk earth free like grass rass bagga nuffy cross start tell life go till flush crush devil right avenues clamp dung tight check wrong uptight notice burn church sense come defend turf tell ethiopia burn jamaica babylon corrupt curse unfortunately purity dutty livity evil quickly strong today note know shout drop tell tread zion unfortunately purity dutty livity evil quickly strong today note know shout drop wise tread zion judgment look watch listen shout street selassie change gunman thief tear wheat ghetto yutes hungry happen choke weak pretty ting caah babylon undaneath trust caah judgment beat neva sleep caah enemies creep unfortunately purity dutty livity evil quickly strong today note know shout drop wise tread zion unfortunately purity dutty livity evil quickly feel good today note know shout drop wise tread zion rain shower judgment deal loffers cover away life style unfortunately purity dutty livity evil quickly good today note,1
come home like stone fell heavy arm days dust know blow away kneel kneel know grind break step relent forgive forget know see shake excess cause bold strong head alongside heart tame flesh eye tether mind free lie kneel kneel know grind raise hand paint spirit gold head heart slow cause,1
sorry touch place sayin lookin space wishin wishin go gonna wrong gonna mess luck sorry second bear load shoot shoot shoot hole love shoot shoot shoot hole single thing love luck wait break sayin lookin escape wishin takin grant gonna wrong gonna mess luck sorry second bear load shoot shoot shoot hole love shoot shoot shoot hole single thing love meantime roadside know drift away drift away moonlight drift away drift away time change mind time change mind hear drift away sorry second bear load shoot shoot shoot hole love shoot shoot shoot hole single thing love meantime roadside know drift away drift away moonlight drift away drift away cause change mind cause change mind hear drift away,1
shouldn summer pretty build spill ready overflow piss moan ash guess smite leave remember call forever shouldn summer summer like coil vine break crack wall fruit distil step line remember call forever shouldn summer remember call forever remember end blind shouldn summer shouldn summer shouldn summer summer remember call forever shouldn summer remember call forever remember end blind,1
watch flame knowin blame vice kill pain knowin pain free starin wonder hand hold help life sinner ways days struggle lookin sign little purpose story life haunt word say prayin holy inside head probably safest place starin wonder hand hold help life sinner ways days struggle lookin sign little purpose story life story life darkness turn light show depth disguise safety naivety create deception lie starin wonder hand hold help life sinner ways days struggle lookin sign little purpose story life story life story life,1
listen speak hear voice flutter barriers arrange close shutter draw shade filter everglades glisten even thunder call waterfalls rise tide ocean wall hear sigh watch hear sigh water,1
mornin sleep tossin turnin twistin sheet feel weakness comin strong window wide open bedroom smell sweet huneysuckle bloom feel weakness comin strong feel like runnin real power heart break midnight hour fightin control take picture time look feel weakness comin strong number phone believe leave feel weakness comin strong feel like run real willpower heart break midnight hour fightin control feel weakness comin strong feel weakness feel weakness feel weakness comin strong,1
bitch boat boat yeah boat runnin head shindig rap weak years figs yeah break bitch like tree twig bitch anybody anybody fuck look like masarati leave shit trap star real nigga like busy body boat relevant later tell truth sayin sorry brrr heat tote heat booty bitch cheat sheet fiending want meat peek bitch bathroom yeah skeet skeet cool gettin money gettin onetwenty money true gettin twothirty plus money true patek look funny goin downhill like gumby yeah bitch upscale slut yeah want brand coupe fuck truck skrrt skrrt foreign lyric commercial,1
austrian nobleman commission symphony defy earthly descriptions commission symphony money squeeze peasants nephew present magnificent symphony commission symphony completely fill palace concert warm golden like oven wide open build victorious young triads enter room great caution watch transfix forget breathe take symphony sit think thoughts sit breathe breath seldom breathe life death austrian nobleman commission symphony defy earthly descriptions commission symphony,1
sail moonlight hear voice ring steal heart sing sweet songs moonlight sail moonlight hear voice ring steady steal heart sing moonlight sail moonlight hear voice ring steal heart sing sweet song moonlight sail beautiful moonlight,1
look send course vein feel race brain form expressions stupid face want hello like want hello heartbeat peak come speak tense tenser talk gibberish tongue deliver properly get weren dark face go yeah everybody try crack joke smile claim show drown denial half agree cause come act sure write book play slightly easier think stand head best trick yeah desirable look send course vein feel race brain form expressions stupid face,1
change begin time people bear people live people kill people die vague memory time bear flash light thunder roll go know goin effort gain effort stay live bittersweet memories road regret tryin change world yeah life cruel yeah life fair ascend place send prayers know goin,1
deliver evil deliver deliver deliver evil yeah deliver oooh oooh dark horse win oooh oooh dark horse dark horse win bring water drown reign bring water yeah drown oooh oooh dark horse win oooh oooh dark horse dark horse win deliver evil deliver evil oooh oooh dark horse win oooh oooh dark horse win deliver evil oooh oooh deliver evil dark horse win deliver evil oooh deliver oooh dark horse dark horse win dark horse win,1
okay cool want cool worry ready intergalactic intergalactic ready intergalactic intergalactic dream peace time baby dream sweet taste time baby reachin outer space dancin awesome sound reachin hold close slip away explore approach free ready intergalactic intergalactic ready intergalactic intergalactic ready intergalactic intergalactic ready intergalactic intergalactic know easy imagine easier imagine imagination waste space brain place hate things tell secrets things tick like talk voice angelesque want kiss space navel place neat moist like towelette mind souls connect forget heart collect heart collect heart collect babe babe babe stem babe ready intergalactic intergalactic ready intergalactic intergalactic ready ready ready ready ready ready intergalactic intergalactic ready intergalactic intergalactic ready intergalactic enter galactic ready enter galactic enter galactic soon fall deeper psychedelic state escape prison reality hero trap peaceful place immediately sanctuary place fill wildest dream home,1
bleed ballroom floor attention cause ridiculously sure gonna set fashion magazines line wall wall line bullet hole composure posture pull trigger pull trigger wrong composure posture pull trigger pull trigger wrong envy malice attention envy malice baby break shotgun wed lyric commercial,1
mood mood mood mood mood mood mood mood mood dance sing dance sing want dance sing dance sing want dance sing dance sing want little song wanna sing little song wanna sing song little song wanna sing little song wanna sing little song wanna sing little song wanna sing blue mood mood mood write door floor want want right wrong cause matter fact turn strong want want want want want,1
baby baby tatadaa tatadaa babybaby want babybaby need babybaby babybaby miss babybaby long kiss babybaby want favourite number count want want babybaby want bring babybaby wed ring babybaby soon stop babybaby near babybaby right babybaby heaven number seven babybaby arm dear babybaby charm dear babybaby appreciate favourite number count want want babybaby hold tight dear babybaby dear babybaby till clock strike home byebye,1
slip xanax bar ready crown downtown snap roll shame game fact mentally derange oxycontin feel kinda strange watch choke dope blueberry texas wanna rotation cause stress percocets enter minutes second crawl knees laugh crowd clown surround lortab calm body relax muscle loose stop pain bitch bout work drive rain fuss discussion plant brain hypnotize mind like rest come vein chill pill slow game gotta feel mane oxycontin xanax bar percocet lortab valiums morphine patch exctacy grab want need mane want need mane oxycontin xanax bar percocet lortab valiums morphine patch exctacy grab want need mane want need mane scarecrow scarecrow whats pop powerful pill oxycontin tiny catch drag hear things come small package prefer orange black seat people melt needle shoot seroquel like glue stick pill popper poppin gimme xanax start droppin stoppin mane miss help hear clidina fuck pill shit gimme fuckin gimme percocets need break cause nigga like finna funky oxycontin xanax bar percocet lortab valiums morphine patch ecstacy grab want need mane want need mane oxycontin xanax bar percocet lortab valiums morphine patch ecstacy grab want need mane want need mane,1
walk anymore stay mile people good conceal people know feel sorrow cause stand watch stay stay anymore stand stone people good conceal people know feel sorrow cause stand watch,1
cigarettes cancer cigarettes cancer bleaugh bleaugh want cancer cigarettes cancer bleaugh start yeah start wish bleaugh care life care care care agree start hurt hurt bleed world body sleep sleep sleep bleaugh start cry hurt live life bleaugh hush touch bleaugh start start private noncommercial warn posh gloss posh botox private noncommercial warn posh gloss posh botox,1
years listen rappers flow talkin bout rock disco like shit goin dream rip sound try write rhyme somethin like boys say shit sound like think track fantasize kick pure facts motherfuckers scar cause weas unprepaired tell relly dare motherfucker coast south central fool crips blood play write party mornin real shit original gangster original gangster original gangster original gangster original gangster original gangster original gangster original gangster original gangster write party die try write know lie live life crime play blind simple look cents know hardcore player fromhe streets rappin bout hardcore topics hardcore drum beat little different average fast drop death cause anybody know life lovely bloodsoaked fast track invincible shit work throw joint comin feet lyric commercial,1
woman floor gotta gotta gotta gotta everybody coolio flow fantastic voyage mission attention wanst drop information little additive education live life code funk watt amps trunk street gotta feel beat throw hand double flow lookin party nigga know like free slide slide past sumpin brand beef nigga pork chop goin know stop break like antilocks panties drop hood hood block block help need somebody goin party baby time right drink damn night world bounce jheri curl looky loos lookin clue party goin whatcha gonna grab partner know coolio slide slide past sumpin brand rhyme push push bush step toe smushed brother comin like comin pattern fresh pair atoms want body baby drive homeys crazy shake amaze party like coast party coast party stop young nigga hittin switch gotta nigga prop size rise motion ocean coolio potion kick party open slide slide past sumpin brand fade,1
bandplay motherfuckers ready know shit church upchurch know mama say rebel bear midnight nashville thunderin hailstorm grow round muscle cars music drug daddy felonies tot fuck rule load pistol crazy paper wallet afraid kill thing fear mama messin chop piece grandpa pass away teach handlin business shove wesson forehead crease bust head gasket open block leakin yeah redneck ratchet reason cause motherfucker buckknife comin alls neck cause motherfucker motherfucker motherfucker motherfucker cause motherfucker buckknife comin alls neck cause motherfucker motherfucker motherfucker motherfucker motherfucker better hide chick show bout bikers rip jeans tattoo attitude cold like death nothin fuckin burnin rubber watch smoke skunk stink cause shit friends cause realest style stealin fuck rappers acquaint boys trust contact phone tahoe white boys scar come kick door hillbilly shit hair turn grey like metal tennessee redneck music shit know ride slick bar like jail crew nationwide rapper game like pimp fourwheel drive cause motherfucker buckknife comin alls neck cause motherfucker motherfucker motherfucker motherfucker cause motherfucker buckknife comin alls neck cause motherfucker motherfucker motherfucker motherfucker motherfucker,1
tire time good hear drawback asset drawback weren tire time good hear away corset away shoe away september blue,1
alright ahhhh thank rise rain fall pure smile tear fall thank thank life safe travel home tonight road sticky crime city stop pressure live thank thank life safe travel home tonight guide step help grow help know idol teach wise knowledge like help work humanitarian bless wealth rise rain fall pure smile tear fall thank thank life safe travel home tonight road sticky crime city stop pressure live thank thank life safe travel home tonight ohhhh children cry hear north east south water pipe water drought food touch mouth mama send kid school medicals bill daddy tool skills pound dollar bill rise rain fall pure smile tear fall thank thank life safe travel home tonight road sticky crime city stop pressure live thank thank life safe travel home tonight shoe shirt pant opportunity slice cake glance grow help hand ghetto youth happen know wahappen man remember root longer branch nuff rise fall like avalanche rise rain fall pure smile tear fall thank thank life safe travel home tonight road sticky crime city stop pressure live thank thank life safe travel home tonight,1
bout blow yeah rebel music raise hand disciple disciple razah razah disciple scar shine mind ahead time future terrorist niggas sign contract bind gun outta palestine silence devil better balance mind black libra raise crack leaders hebrews jews black tear satan kingdom like ceaser dedicate great achivers late comers early leavers early wordly archangel armageddon calm weapon deadly bomb threaten palm sweat walkin wed give brotherly wire bug like supply drug trust days hold breath spray project crack maze build black slave head fast braid shit different name gettin catch game game reality poverty poetry prophecy honesty pain pardon steppin toe come hoe come bring soul yeah jewel killah priest prodigal sunn shabazz roll carpet insert cartridge hunger like hostage kosovo tell head promo go water gun fourfours breakin government barcodes thousand brain fell claim maintain watch blood suckers campaign prayers pain months turn tear drop rain stay ghetto like train survive crack cocaine alive complain drop cream school teachers turn fiends strip dancers comin gstrings nice thighs iceberg jeans project nation kings clip wing work sling teens smoke weed dark cloudy fuckin crowd deep count bush flippin gettin rowdy leave country leave country,1
know epitaph niggers laugh trick gas siphon cash see door flash stay enclose walkin clothe say trade mother fuck right walk shit night shit hold tight filma sleeve leave cooler breeze believe wait nothin division leader rebound group shorties post goin coast coast hard ones game sayin good mean trade dough franchise things think long term plan bringin fan magazine listen lady scream trade cause know better lyric commercial,1
know yeah throw brooklyn fabo black amex throw card radio killa yeah know star girl yeah know star girl nigga know holler girl know holler girl louboutin vuitton gucci feet like ones fuck throw throw ladies ready shop neiman yeah come look tag hear baby treat lady soso know couple benzes black white niggas look like miss sale wonder know gucci labiel feel nice right gotta scan look like brooklyn look like cause miami stop mami speedy daddy duffle chip talk ruffle know tell thing bank robber tell teller throw suppose real nigga pose help groceries throw paper plastic safer dead nigga casket spit plenty bar break nigga couldn mini loso know gentleman dozen bottle need richer meet park plat meet register regular niggas check help second proceed need like break weed throw,1
world world world hand madness hand hand hand cut piece piece pain get worse pain get worse right gather flesh transform face unrecognizable state smooth eye smooth lips mirror past idea smash recognition right hand deliver heartache leave right hand deliver heartache leave leave material deep know happen close doors happen close doors open expose crustyeyed symphony awaken grunt moan suppose choice felt better mirror glimpse surface know felt better mirror glimpse surface know precaution document fail safe home right precaution document fail safe home right selfish shall begin creation skin bone destruction army weak souls weak mind weak souls weak mind weak souls weak mind weak souls weak mind weak souls weak mind weak souls weak mind weak souls weak mind weak souls weak life whimper ship count regroup whimper ship count start leave material leave material,1
nowadays gotsta walk street watch cause brothers gats knowin pull glock somebody rock night shoot offer shit cop tell livin foul baby child shes sellin crack valve cause shes addict fast cash long cop honeydip dont wanna listen cause shes position give piss life stick fill luck fuck fuck earn care pride jump ride comitted suicide go stop everybody doin thing hooker drug slang go stop everybody doin thing hooker drug slang go stop everybody doin thing hooker drug slang lyric commercial,1
say say word play part say cents turn shut ready think know story go ready ready shut ready stand ready restrain ready think come think word mean say cents turn stand scream ready think know story go ready ready shut ready stand ready restrain ready ready ready ready shut ready stand ready restrain ready,1
change think suppose savior turn sinister yeah wack niggas prepare hide knock fuck door scar cause know hell arrive niggas gonna deal rhyme lowkey shit know cause televise gentleman kill flow fill venom zimmerman chillin load tuck drawers fitchiting itch brand casket store niggas laugh giggle track bitch pound like vend machine steal pack skittle niggas think dissolve go soft album bitch evolve take shit easily rarely collaborations cause qualify league beast unleash freak leash snap leave decease motherfucking sinister murder nigga murder cause niggas think finish murder nigga murder motherfucking sinister lyric commercial,1
difference twentyfour little hours buy flower rain yesterday blue dear today dear lonely nights dear say difference rainbow sky moment thrill kiss heaven romance menu difference difference yesterday blue dear today dear lonely nights dear say difference make rainbow sky moment thrill kiss heaven romance menu difference difference,1
wanna away away away wanna disappear away come undo time come time come leave right leave right leave wrong know go move move move think lyric commercial,1
feel like gettin high feel like leavin world feel like ball feel unnecessary uhhuh crazy feel like gettin dancin middle night need release pain pressure life time consider drinkin start thinkin probably drown away life gotta somethin people frontin need dancin middle night dancin moonlight night cruisin meadows better know ghetto see name black deep drug scene probably turnin say momma smokin tire bein break poppa lock comin cry look eye say care die dreamin years cry river tear see bible die wanan right people pushin people hate sequel cause equal lie cause wanna dancin moonlight say dancin moonlight repeat dancin moonlight say dancin moonlight repeat fade,1
graduate high school class nameless face middle smalltown click yellow tassle adorn gown barely pass mama sure proud long long long long world time move slow know long long fell track chain dream mirror razor blade mama say guess grow spend years try straighten long long long long demons knock door know long long long mama die years yesterday place beneath tree lay say prayer memory strange remind long long long long live struggle struggle grow know long long long long long long,1
finger finger finger finger finger figure seek finger finger right finger ringer give like planet,1
walk concho river soft place watch leave shatter life scatter say time heal break heart true companion soul know right wrong pretty song love girl repeat close eye hear sing chapel say someday rattle hear church bell ring know repeat look bless break heart lose baby repeat love girl,1
like know get like know get high morning feel crazy feel night cause till morning plus long song script write look help light know livin right know live night hard hard pass crown pass sit throne feel world throw show know slow like know get like know get high life life life life life life life life life life life life life life life tell life life life life life spot socalled friends realize end money go stand drink quit flow strap sit block drink hell tryna void damn cop fall track like record stretch stretch deep impact make hard look regret things past morning tell tend glass start like,1
ablaze foot touch surface sand northern land human contraband rico jalisco pass boss stuff truckbed clutch cross come exhaust rip lungs fast pasture like cattle cross degree sweat vomit throw pray suffocate memories home yanqui gun blood debts loan smolder field rape rubble bone grave hide trap visions mountains sky radiate history rivers blood regenerate like disappear reappear eternally time near conquer tear away mask quota needle thread crucifixion sell ship line dixon rippin denim point inch vein foreman approach step pound brain presence terrify eclipse days minutes rest moments pray whisper whip soul chain kill forget pill arm jerk sisters gather round scream dream eye crimson stream numb wrists spit shots blood floor mountains sky radiate history rivers blood regenerate like disappear reappear eternally time near conquer tear away mask away mask tear away mask minutes rest moment pray minutes rest moment pray minutes rest eclipse moment pray tear away mask away mask tear away mask tear away mask,1
give find fall ready settle thing dream come true change suddenly life mean tomorrow promise true eye forever make wish life know heaven know years shape heart reason thankful change suddenly life mean tomorrow promise true live go go change suddenly life mean tomorrow promise true go yeah,1
say grandpa picture black white real clear say yeah time tough thirtyfive uncle tryin survive cotton farm great depression look like scar death like couple kid tryin save see color take overseas middle hell nineteen fortythree winter time breath tail mcgee high school teacher orleans right leave look like scar death like couple kid tryin save see color picture thousand word shade cover see color favorite grandma summer dress say vow tell eye blue look smile proud story life right black white look like scar death like couple kid tryin save see color yeah picture thousand word shade cover see color see color,1
subdue repress vortex faceless progress coax tug grind elevate refit vessel confusion bring eloquence mute incorporate forfeit cause assimilate fake head taste lie claim reward master servant ignorant distant hymn chaos progressive stand eye fix distance default conform animate confidence thrive reign supremacy speak word unheard remotivate omnipotent complete diversity ripple race eye break acid sweat will shrivel crack disintegration inner self substance lose shed disgust cleanse complete surgery soul step inside taste shackle thoughts devour confidence realize lose mutt fake pedigree stillborn soul shape mold live eternity minute time borrow talent fill copy goals carcass lie dead beneath fabric dream face truth mirror souls emancipate state batter numb mindscape illusion fear reign fulfillment pain kneel permanent solitude minions inside claim reanimate cause alive defeat smear focus consciousness subside unmotivated behold scorch eye infinity star surge darkness coil strike,1
yeah yeah yeah night niggas round throw money bitch grind bring bring black truck hoe lap niggas lean diddy bop pop say let pop look drop little mama certify need slide pole grind slow hell count dough come blow brain try know fill juicy buck peel young pimp grab chick chill club stack dub drop like bring dog cause hoe niggas stunt like care throw money yeah high drink dance pocahontas rain dance talk dough rain cause flow retard sorta like rain borderline insane look dam damn nigga get money change smell haze scent know game plan try smack game plan mama work dollar drop slow stop lot smoke roll shawty come wanna roll yeah say listen grande smoke bomb fill buck peel young pimp grab chick chill roll money hand yeah throw money yeah roll money hand yeah throw money yeah,1
break come heart lie away take house break people breathe damn heart beat lyric commercial,1
catch run little hide maybe baby gonna turn fine read letter nail door crazy turn need late late fool read sign maybe baby better check line read letter write sleep help consultation angels deep ahah ahah read letter write read letter write stand word house ring charm pretty bird understand wall come fall leave check lose ahah ahah read letter write read letter write read letter write song remember baby gotta reap read letter promise secrets memories deep read letter nail door crazy turn need read letter write read letter write read letter write read letter write read letter read letter read letter yeah yeah,1
believe magic sail pirate trail water atmosphere believe magic bury treasure music drift street barflies drink beer believe magic crazy romance appeal lazy days hemingway gotta capture cause believe magic beachside dive moon change tide friends away reappear believe magic crazy romance appeal lazy days hemingway gotta capture cause believe magic beachside dive moon change tide friends away reappear believe magic friends away reappear believe magic magic believe magic believe magic magic believe magic,1
white snow turn shade want spread wing crow clip wing away crow like eagle crow like eagle crow learn high rise heaven go depths despair want loose dirt grave felt dark wicked deprave repeat heart turn black coal heart turn black coal heart turn black coal crow save wretched soul repeat,1
long till nearly go know somebody like friend till break heart open heart break dream mystery believe miracles believe spiritual believe believe step closer step closer fall heart say follow step closer mean hurt mean hurt like scar fall break heart open heart break dream mystery believe miracles believe spiritual believe believe step closer step closer fall heart say follow step closer step closer step closer walk walk walk walk walk walk go stop fall heart say follow step closer step closer step closer step closer,1
better right look shit know boss selftaught wanna shots better know limit write shit like right shit like right better right look shit know boss selftaught wanna shoot better watch write shit like better right minute right phillips earlobe hear shit fix gear ridin grand like check mogul bougie crayola change color like chick toddler piss piss piss mouth cobra reckless fly sober like hawk look like outline chalk spot chameleon conceal canister loose cannon bannon banister flex hulk green frank fuck need nigga fuck weed feet feel grave like hole soul spew thoughts eulogy nukin probably dukin yunk crew yack like smack brag like proud eager start shit bowl beavis rockin hard head leave barber smoke know flow swarm girls like army joes better bring towel throw cause tower cowardly flow nnamdi astound kill clown crown everybody wonder smooth groove swipe guierro rage deniro stay superior word fuck spurt,1
